image_id;tma_number;roll;frame;view_direction;altitude;azimuth;date_year;date_month;date_day;cam_id;location
CA181633R0007;1816;33R;7;R;16000;1.120;1966;0;0;32;peninsula
CA184932V0187;1849;32V;187;V;19200;2.837;1966;12;27;32;peninsula
CA184633R0311;1846;33R;311;R;19200;1.111;1966;12;27;32;peninsula
CA180131L0093;1801;31L;93;L;;1.139;1966;0;0;32;peninsula
CA184832V0179;1848;32V;179;V;19200;1.116;1966;12;27;32;peninsula
CA184431L0187;1844;31L;187;L;19200;1.122;1966;12;27;32;peninsula
CA182331L0091;1823;31L;91;L;20000;0.3139;1966;11;25;32;peninsula
CA196232V0047;1962;32V;47;V;26000;251.517;1967;1;7;32;peninsula
CA181832V0013;1818;32V;13;V;20700;1.109;1966;0;0;32;peninsula
CA184833R0131;1848;33R;131;R;19200;1.116;1966;12;27;32;peninsula
CA184331L0083;1843;31L;83;L;19200;1.108;1966;12;27;32;peninsula
CA174531L0006;1745;31L;6;L;24000;1.135;1966;1;28;32;peninsula
CA184631L0306;1846;31L;306;L;19200;1.111;1966;12;27;32;peninsula
CA180933R0108;1809;33R;108;R;20000;2.926;1966;0;0;32;peninsula
CA184531L0248;1845;31L;248;L;19200;2.909;1966;12;27;32;peninsula
CA214132V0117;2141;32V;117;V;;1.162;1968;12;23;32;peninsula
CA214233R0173;2142;33R;173;R;;2.967;1968;12;23;32;peninsula
CA216133R0059;2161;33R;59;R;;2.909;1969;1;8;32;peninsula
CA184931L0252;1849;31L;252;L;19200;2.837;1966;12;27;32;peninsula
CA181631L0077;1816;31L;77;L;16000;1.120;1966;0;0;32;peninsula
CA183331L0109;1833;31L;109;L;20380;1.110;1966;12;18;32;peninsula
CA181331L0129;1813;31L;129;L;20000;1.118;1966;0;0;32;peninsula
CA164431L0049;1644;31L;49;L;25000;2.058;1965;2;18;32;peninsula
CA212131L0066;2121;31L;66;L;;2.908;1968;11;23;32;peninsula
CA182631L0066;1826;31L;66;L;20380;1.133;1966;12;18;32;peninsula
CA181133R0198;1811;33R;198;R;18000;2.842;1966;0;0;32;peninsula
CA182432V0069;1824;32V;69;V;20500;1.798;1966;11;25;32;peninsula
CA180531L0044;1805;31L;44;L;;1.048;1966;0;0;32;peninsula
CA182333R0059;1823;33R;59;R;20000;0.3139;1966;11;25;32;peninsula
CA183133R0025;1831;33R;25;R;20360;1.038;1966;12;18;32;peninsula
CA216631L0268;2166;31L;268;L;;1.117;1969;1;12;32;peninsula
CA196732V0086;1967;32V;86;V;26000;1.079;1967;1;7;32;peninsula
CA207331L0121;2073;31L;121;L;;2.870;1967;12;0;32;peninsula
CA216632V0312;2166;32V;312;V;;1.117;1969;1;12;32;peninsula
CA182131L0095;1821;31L;95;L;16000;2.849;1966;11;18;32;peninsula
CA181532V0030;1815;32V;30;V;23300;1.121;1966;0;0;32;peninsula
CA182932V0015;1829;32V;15;V;20150;2.851;1966;12;18;32;peninsula
CA196233R0011;1962;33R;11;R;26000;251.517;1967;1;7;32;peninsula
CA207431L0162;2074;31L;162;L;;1.033;1967;12;0;32;peninsula
CA181733R0028;1817;33R;28;R;20700;2.877;1966;0;0;32;peninsula
CA214231L0139;2142;31L;139;L;;2.967;1968;12;23;32;peninsula
CA164431L0086;1644;31L;86;L;25000;2.058;1965;2;18;32;peninsula
CA181833R0010;1818;33R;10;R;20700;1.109;1966;0;0;32;peninsula
CA184632V0352;1846;32V;352;V;19200;1.111;1966;12;27;32;peninsula
CA180033R0041;1800;33R;41;R;;2.925;1966;0;0;32;peninsula
CA181433R0035;1814;33R;35;R;23300;2.890;1966;0;0;32;peninsula
CA182532V0031;1825;32V;31;V;20380;2.925;1966;12;18;32;peninsula
CA181132V0191;1811;32V;191;V;18000;2.842;1966;0;0;32;peninsula
CA182631L0093;1826;31L;93;L;20380;1.133;1966;12;18;32;peninsula
CA212332V0021;2123;32V;21;V;;2.855;1968;11;18;32;peninsula
CA182333R0076;1823;33R;76;R;20000;0.3139;1966;11;25;32;peninsula
CA184432V0100;1844;32V;100;V;19200;1.122;1966;12;27;32;peninsula
CA196333R0060;1963;33R;60;R;26000;1.051;1967;1;7;32;peninsula
CA196531L0014;1965;31L;14;L;26000;2.933;1967;1;7;32;peninsula
CA183532V0092;1835;32V;92;V;20500;3.598;1966;11;28;32;peninsula
CA183332V0154;1833;32V;154;V;20380;1.110;1966;12;18;32;peninsula
CA184833R0099;1848;33R;99;R;19200;1.116;1966;12;27;32;peninsula
CA183332V0142;1833;32V;142;V;20380;1.110;1966;12;18;32;peninsula
CA183131L0067;1831;31L;67;L;20360;1.038;1966;12;18;32;peninsula
CA183333R0113;1833;33R;113;R;20380;1.110;1966;12;18;32;peninsula
CA181333R0165;1813;33R;165;R;20000;1.118;1966;0;0;32;peninsula
CA182532V0076;1825;32V;76;V;20380;2.925;1966;12;18;32;peninsula
CA182333R0081;1823;33R;81;R;20000;0.3139;1966;11;25;32;peninsula
CA216331L0159;2163;31L;159;L;;2.897;1968;0;0;32;peninsula
CA181732V0017;1817;32V;17;V;20700;2.877;1966;0;0;32;peninsula
CA182133R0187;1821;33R;187;R;16000;2.849;1966;11;18;32;peninsula
CA181333R0147;1813;33R;147;R;20000;1.118;1966;0;0;32;peninsula
CA182732V0027;1827;32V;27;V;20380;2.934;1966;12;18;32;peninsula
CA182233R0011;1822;33R;11;R;20500;1.810;1966;11;23;32;peninsula
CA196733R0077;1967;33R;77;R;26000;1.079;1967;1;7;32;peninsula
CA181532V0020;1815;32V;20;V;23300;1.121;1966;0;0;32;peninsula
CA181332V0203;1813;32V;203;V;20000;1.118;1966;0;0;32;peninsula
CA182331L0071;1823;31L;71;L;20000;0.3139;1966;11;25;32;peninsula
CA181331L0145;1813;31L;145;L;20000;1.118;1966;0;0;32;peninsula
CA182131L0119;1821;31L;119;L;16000;2.849;1966;11;18;32;peninsula
CA164431L0063;1644;31L;63;L;25000;2.058;1965;2;18;32;peninsula
CA181532V0051;1815;32V;51;V;23300;1.121;1966;0;0;32;peninsula
CA196632V0031;1966;32V;31;V;26000;2.899;1967;1;7;32;peninsula
CA182732V0028;1827;32V;28;V;20380;2.934;1966;12;18;32;peninsula
CA181232V0012;1812;32V;12;V;20340;2.867;1966;12;18;32;peninsula
CA182131L0005;1821;31L;5;L;16000;2.849;1966;11;18;32;peninsula
CA207431L0185;2074;31L;185;L;;1.033;1967;12;0;32;peninsula
CA216333R0150;2163;33R;150;R;;2.897;1968;0;0;32;peninsula
CA184833R0140;1848;33R;140;R;19200;1.116;1966;12;27;32;peninsula
CA183332V0079;1833;32V;79;V;20380;1.110;1966;12;18;32;peninsula
CA181031L0166;1810;31L;166;L;18000;1.071;1966;0;0;32;peninsula
CA183331L0155;1833;31L;155;L;20380;1.110;1966;12;18;32;peninsula
CA181631L0117;1816;31L;117;L;16000;1.120;1966;0;0;32;peninsula
CA182233R0047;1822;33R;47;R;20500;1.810;1966;11;23;32;peninsula
CA213433R0286;2134;33R;286;R;;908.952;1968;12;20;32;peninsula
CA199331L0196;1993;31L;196;L;25000;2.932;1967;1;5;32;peninsula
CA182133R0029;1821;33R;29;R;16000;2.849;1966;11;18;32;peninsula
CA182132V0104;1821;32V;104;V;16000;2.849;1966;11;18;32;peninsula
CA184533R0239;1845;33R;239;R;19200;2.909;1966;12;27;32;peninsula
CA181032V0160;1810;32V;160;V;18000;1.071;1966;0;0;32;peninsula
CA182533R0010;1825;33R;10;R;20380;2.925;1966;12;18;32;peninsula
CA181631L0095;1816;31L;95;L;16000;1.120;1966;0;0;32;peninsula
CA182533R0114;1825;33R;114;R;20380;2.925;1966;12;18;32;peninsula
CA196733R0098;1967;33R;98;R;26000;1.079;1967;1;7;32;peninsula
CA181232V0069;1812;32V;69;V;20340;2.867;1966;12;18;32;peninsula
CA207433R0169;2074;33R;169;R;;1.033;1967;12;0;32;peninsula
CA182431L0077;1824;31L;77;L;20500;1.798;1966;11;25;32;peninsula
CA181533R0076;1815;33R;76;R;23300;1.121;1966;0;0;32;peninsula
CA196833R0132;1968;33R;132;R;26000;2.913;1967;1;7;32;peninsula
CA214231L0135;2142;31L;135;L;;2.967;1968;12;23;32;peninsula
CA182333R0073;1823;33R;73;R;20000;0.3139;1966;11;25;32;peninsula
CA212432V0083;2124;32V;83;V;;984.467;1968;11;23;32;peninsula
CA196932V0179;1969;32V;179;V;26000;1.111;1967;1;7;32;peninsula
CA214232V0144;2142;32V;144;V;;2.967;1968;12;23;32;peninsula
CA182532V0063;1825;32V;63;V;20380;2.925;1966;12;18;32;peninsula
CA182732V0013;1827;32V;13;V;20380;2.934;1966;12;18;32;peninsula
CA182131L0123;1821;31L;123;L;16000;2.849;1966;11;18;32;peninsula
CA182333R0028;1823;33R;28;R;20000;0.3139;1966;11;25;32;peninsula
CA180432V0203;1804;32V;203;V;;2.894;1966;0;0;32;peninsula
CA196833R0151;1968;33R;151;R;26000;2.913;1967;1;7;32;peninsula
CA182531L0023;1825;31L;23;L;20380;2.925;1966;12;18;32;peninsula
CA180731L0007;1807;31L;7;L;20000;2.870;1966;0;0;32;peninsula
CA174433R0252;1744;33R;252;R;25000;1.115;1966;1;29;32;peninsula
CA183331L0145;1833;31L;145;L;20380;1.110;1966;12;18;32;peninsula
CA181832V0040;1818;32V;40;V;20700;1.109;1966;0;0;32;peninsula
CA181631L0113;1816;31L;113;L;16000;1.120;1966;0;0;32;peninsula
CA184631L0299;1846;31L;299;L;19200;1.111;1966;12;27;32;peninsula
CA216031L0036;2160;31L;36;L;;1.096;1969;1;8;32;peninsula
CA196632V0067;1966;32V;67;V;26000;2.899;1967;1;7;32;peninsula
CA196932V0182;1969;32V;182;V;26000;1.111;1967;1;7;32;peninsula
CA184932V0206;1849;32V;206;V;19200;2.837;1966;12;27;32;peninsula
CA182231L0039;1822;31L;39;L;20500;1.810;1966;11;23;32;peninsula
CA182931L0042;1829;31L;42;L;20150;2.851;1966;12;18;32;peninsula
CA180033R0051;1800;33R;51;R;;2.925;1966;0;0;32;peninsula
CA182133R0034;1821;33R;34;R;16000;2.849;1966;11;18;32;peninsula
CA174232V0053;1742;32V;53;V;25000;1.125;1966;1;29;32;peninsula
CA182131L0190;1821;31L;190;L;16000;2.849;1966;11;18;32;peninsula
CA196231L0056;1962;31L;56;L;26000;251.517;1967;1;7;32;peninsula
CA184433R0119;1844;33R;119;R;19200;1.122;1966;12;27;32;peninsula
CA184633R0362;1846;33R;362;R;19200;1.111;1966;12;27;32;peninsula
CA182332V0021;1823;32V;21;V;20000;0.3139;1966;11;25;32;peninsula
CA212133R0027;2121;33R;27;R;;2.908;1968;11;23;32;peninsula
CA184933R0232;1849;33R;232;R;19200;2.837;1966;12;27;32;peninsula
CA182633R0051;1826;33R;51;R;20380;1.133;1966;12;18;32;peninsula
CA181631L0120;1816;31L;120;L;16000;1.120;1966;0;0;32;peninsula
CA181632V0120;1816;32V;120;V;16000;1.120;1966;0;0;32;peninsula
CA184333R0087;1843;33R;87;R;19200;1.108;1966;12;27;32;peninsula
CA181033R0174;1810;33R;174;R;18000;1.071;1966;0;0;32;peninsula
CA196232V0034;1962;32V;34;V;26000;251.517;1967;1;7;32;peninsula
CA174132V0281;1741;32V;281;V;25000;2.931;1966;1;27;32;peninsula
CA207533R0351;2075;33R;351;R;;2.799;1967;12;0;32;peninsula
CA196832V0137;1968;32V;137;V;26000;2.913;1967;1;7;32;peninsula
CA212132V0012;2121;32V;12;V;;2.908;1968;11;23;32;peninsula
CA199333R0182;1993;33R;182;R;25000;2.932;1967;1;5;32;peninsula
CA196732V0091;1967;32V;91;V;26000;1.079;1967;1;7;32;peninsula
CA182631L0046;1826;31L;46;L;20380;1.133;1966;12;18;32;peninsula
CA207533R0317;2075;33R;317;R;;2.799;1967;12;0;32;peninsula
CA164431L0057;1644;31L;57;L;25000;2.058;1965;2;18;32;peninsula
CA183433R0027;1834;33R;27;R;20500;3.586;1966;11;28;32;peninsula
CA182633R0072;1826;33R;72;R;20380;1.133;1966;12;18;32;peninsula
CA183333R0020;1833;33R;20;R;20380;1.110;1966;12;18;32;peninsula
CA183333R0096;1833;33R;96;R;20380;1.110;1966;12;18;32;peninsula
CA182931L0034;1829;31L;34;L;20150;2.851;1966;12;18;32;peninsula
CA196233R0038;1962;33R;38;R;26000;251.517;1967;1;7;32;peninsula
CA183233R0067;1832;33R;67;R;20360;2.841;1966;12;18;32;peninsula
CA216433R0198;2164;33R;198;R;;1.121;1969;1;12;32;peninsula
CA182432V0002;1824;32V;2;V;20500;1.798;1966;11;25;32;peninsula
CA183533R0019;1835;33R;19;R;20500;3.598;1966;11;28;32;peninsula
CA216031L0012;2160;31L;12;L;;1.096;1969;1;8;32;peninsula
CA184431L0178;1844;31L;178;L;19200;1.122;1966;12;27;32;peninsula
CA181631L0008;1816;31L;8;L;16000;1.120;1966;0;0;32;peninsula
CA207332V0098;2073;32V;98;V;;2.870;1967;12;0;32;peninsula
CA184532V0230;1845;32V;230;V;19200;2.909;1966;12;27;32;peninsula
CA184332V0055;1843;32V;55;V;19200;1.108;1966;12;27;32;peninsula
CA183033R0031;1830;33R;31;R;23300;1.029;1966;0;0;32;peninsula
CA207432V0203;2074;32V;203;V;;1.033;1967;12;0;32;peninsula
CA184633R0303;1846;33R;303;R;19200;1.111;1966;12;27;32;peninsula
CA180433R0194;1804;33R;194;R;;2.894;1966;0;0;32;peninsula
CA182131L0135;1821;31L;135;L;16000;2.849;1966;11;18;32;peninsula
CA183332V0098;1833;32V;98;V;20380;1.110;1966;12;18;32;peninsula
CA181832V0006;1818;32V;6;V;20700;1.109;1966;0;0;32;peninsula
CA181332V0132;1813;32V;132;V;20000;1.118;1966;0;0;32;peninsula
CA182433R0108;1824;33R;108;R;20500;1.798;1966;11;25;32;peninsula
CA181832V0059;1818;32V;59;V;20700;1.109;1966;0;0;32;peninsula
CA181531L0037;1815;31L;37;L;23300;1.121;1966;0;0;32;peninsula
CA174732V0197;1747;32V;197;V;24000;1.144;1966;1;28;32;peninsula
CA196233R0042;1962;33R;42;R;26000;251.517;1967;1;7;32;peninsula
CA183132V0024;1831;32V;24;V;20360;1.038;1966;12;18;32;peninsula
CA182132V0137;1821;32V;137;V;16000;2.849;1966;11;18;32;peninsula
CA183532V0087;1835;32V;87;V;20500;3.598;1966;11;28;32;peninsula
CA184633R0281;1846;33R;281;R;19200;1.111;1966;12;27;32;peninsula
CA207531L0355;2075;31L;355;L;;2.799;1967;12;0;32;peninsula
CA182433R0015;1824;33R;15;R;20500;1.798;1966;11;25;32;peninsula
CA184633R0358;1846;33R;358;R;19200;1.111;1966;12;27;32;peninsula
CA182533R0069;1825;33R;69;R;20380;2.925;1966;12;18;32;peninsula
CA216732V0364;2167;32V;364;V;;1.103;1969;1;12;32;peninsula
CA180431L0192;1804;31L;192;L;;2.894;1966;0;0;32;peninsula
CA214232V0124;2142;32V;124;V;;2.967;1968;12;23;32;peninsula
CA183133R0003;1831;33R;3;R;20360;1.038;1966;12;18;32;peninsula
CA184732V0079;1847;32V;79;V;19200;2.916;1966;12;27;32;peninsula
CA182332V0052;1823;32V;52;V;20000;0.3139;1966;11;25;32;peninsula
CA182133R0189;1821;33R;189;R;16000;2.849;1966;11;18;32;peninsula
CA164433R0027;1644;33R;27;R;25000;2.058;1965;2;18;32;peninsula
CA183333R0123;1833;33R;123;R;20380;1.110;1966;12;18;32;peninsula
CA174833R0300;1748;33R;300;R;24000;2.942;1966;1;28;32;peninsula
CA182233R0056;1822;33R;56;R;20500;1.810;1966;11;23;32;peninsula
CA184433R0182;1844;33R;182;R;19200;1.122;1966;12;27;32;peninsula
CA212332V0010;2123;32V;10;V;;2.855;1968;11;18;32;peninsula
CA212432V0087;2124;32V;87;V;;984.467;1968;11;23;32;peninsula
CA214231L0145;2142;31L;145;L;;2.967;1968;12;23;32;peninsula
CA174332V0224;1743;32V;224;V;25000;2.913;1966;1;29;32;peninsula
CA181031L0167;1810;31L;167;L;18000;1.071;1966;0;0;32;peninsula
CA213431L0285;2134;31L;285;L;;908.952;1968;12;20;32;peninsula
CA180132V0119;1801;32V;119;V;;1.139;1966;0;0;32;peninsula
CA214233R0132;2142;33R;132;R;;2.967;1968;12;23;32;peninsula
CA182633R0073;1826;33R;73;R;20380;1.133;1966;12;18;32;peninsula
CA216633R0322;2166;33R;322;R;;1.117;1969;1;12;32;peninsula
CA180531L0045;1805;31L;45;L;;1.048;1966;0;0;32;peninsula
CA196731L0088;1967;31L;88;L;26000;1.079;1967;1;7;32;peninsula
CA181333R0168;1813;33R;168;R;20000;1.118;1966;0;0;32;peninsula
CA196732V0094;1967;32V;94;V;26000;1.079;1967;1;7;32;peninsula
CA212332V0050;2123;32V;50;V;;2.855;1968;11;18;32;peninsula
CA164432V0029;1644;32V;29;V;25000;2.058;1965;2;18;32;peninsula
CA182333R0043;1823;33R;43;R;20000;0.3139;1966;11;25;32;peninsula
CA183532V0011;1835;32V;11;V;20500;3.598;1966;11;28;32;peninsula
CA182532V0028;1825;32V;28;V;20380;2.925;1966;12;18;32;peninsula
CA216031L0035;2160;31L;35;L;;1.096;1969;1;8;32;peninsula
CA181632V0050;1816;32V;50;V;16000;1.120;1966;0;0;32;peninsula
CA214233R0163;2142;33R;163;R;;2.967;1968;12;23;32;peninsula
CA181833R0028;1818;33R;28;R;20700;1.109;1966;0;0;32;peninsula
CA183031L0032;1830;31L;32;L;23300;1.029;1966;0;0;32;peninsula
CA183533R0011;1835;33R;11;R;20500;3.598;1966;11;28;32;peninsula
CA183332V0118;1833;32V;118;V;20380;1.110;1966;12;18;32;peninsula
CA214033R0358;2140;33R;358;R;;2.947;1968;12;23;32;peninsula
CA164433R0089;1644;33R;89;R;25000;2.058;1965;2;18;32;peninsula
CA174632V0169;1746;32V;169;V;24000;2.936;1966;1;28;32;peninsula
CA181733R0002;1817;33R;2;R;20700;2.877;1966;0;0;32;peninsula
CA207332V0080;2073;32V;80;V;;2.870;1967;12;0;32;peninsula
CA212132V0044;2121;32V;44;V;;2.908;1968;11;23;32;peninsula
CA184631L0375;1846;31L;375;L;19200;1.111;1966;12;27;32;peninsula
CA180133R0160;1801;33R;160;R;;1.139;1966;0;0;32;peninsula
CA181833R0032;1818;33R;32;R;20700;1.109;1966;0;0;32;peninsula
CA183133R0038;1831;33R;38;R;20360;1.038;1966;12;18;32;peninsula
CA182933R0037;1829;33R;37;R;20150;2.851;1966;12;18;32;peninsula
CA183131L0068;1831;31L;68;L;20360;1.038;1966;12;18;32;peninsula
CA182533R0016;1825;33R;16;R;20380;2.925;1966;12;18;32;peninsula
CA184932V0281;1849;32V;281;V;19200;2.837;1966;12;27;32;peninsula
CA196233R0043;1962;33R;43;R;26000;251.517;1967;1;7;32;peninsula
CA181631L0172;1816;31L;172;L;16000;1.120;1966;0;0;32;peninsula
CA183032V0009;1830;32V;9;V;23300;1.029;1966;0;0;32;peninsula
CA196833R0131;1968;33R;131;R;26000;2.913;1967;1;7;32;peninsula
CA182333R0056;1823;33R;56;R;20000;0.3139;1966;11;25;32;peninsula
CA174632V0183;1746;32V;183;V;24000;2.936;1966;1;28;32;peninsula
CA196731L0082;1967;31L;82;L;26000;1.079;1967;1;7;32;peninsula
CA181631L0062;1816;31L;62;L;16000;1.120;1966;0;0;32;peninsula
CA216431L0219;2164;31L;219;L;;1.121;1969;1;12;32;peninsula
CA184331L0053;1843;31L;53;L;19200;1.108;1966;12;27;32;peninsula
CA196233R0028;1962;33R;28;R;26000;251.517;1967;1;7;32;peninsula
CA183533R0028;1835;33R;28;R;20500;3.598;1966;11;28;32;peninsula
CA216731L0337;2167;31L;337;L;;1.103;1969;1;12;32;peninsula
CA184831L0112;1848;31L;112;L;19200;1.116;1966;12;27;32;peninsula
CA184631L0313;1846;31L;313;L;19200;1.111;1966;12;27;32;peninsula
CA174533R0009;1745;33R;9;R;24000;1.135;1966;1;28;32;peninsula
CA212332V0038;2123;32V;38;V;;2.855;1968;11;18;32;peninsula
CA181333R0136;1813;33R;136;R;20000;1.118;1966;0;0;32;peninsula
CA184532V0268;1845;32V;268;V;19200;2.909;1966;12;27;32;peninsula
CA184932V0279;1849;32V;279;V;19200;2.837;1966;12;27;32;peninsula
CA184733R0086;1847;33R;86;R;19200;2.916;1966;12;27;32;peninsula
CA180932V0102;1809;32V;102;V;20000;2.926;1966;0;0;32;peninsula
CA182132V0087;1821;32V;87;V;16000;2.849;1966;11;18;32;peninsula
CA182132V0029;1821;32V;29;V;16000;2.849;1966;11;18;32;peninsula
CA180133R0137;1801;33R;137;R;;1.139;1966;0;0;32;peninsula
CA183533R0004;1835;33R;4;R;20500;3.598;1966;11;28;32;peninsula
CA184433R0184;1844;33R;184;R;19200;1.122;1966;12;27;32;peninsula
CA181532V0038;1815;32V;38;V;23300;1.121;1966;0;0;32;peninsula
CA184332V0023;1843;32V;23;V;19200;1.108;1966;12;27;32;peninsula
CA180132V0132;1801;32V;132;V;;1.139;1966;0;0;32;peninsula
CA184933R0223;1849;33R;223;R;19200;2.837;1966;12;27;32;peninsula
CA180932V0094;1809;32V;94;V;20000;2.926;1966;0;0;32;peninsula
CA207332V0068;2073;32V;68;V;;2.870;1967;12;0;32;peninsula
CA184432V0133;1844;32V;133;V;19200;1.122;1966;12;27;32;peninsula
CA184732V0085;1847;32V;85;V;19200;2.916;1966;12;27;32;peninsula
CA183133R0071;1831;33R;71;R;20360;1.038;1966;12;18;32;peninsula
CA184631L0291;1846;31L;291;L;19200;1.111;1966;12;27;32;peninsula
CA184932V0268;1849;32V;268;V;19200;2.837;1966;12;27;32;peninsula
CA212432V0086;2124;32V;86;V;;984.467;1968;11;23;32;peninsula
CA184432V0146;1844;32V;146;V;19200;1.122;1966;12;27;32;peninsula
CA207531L0322;2075;31L;322;L;;2.799;1967;12;0;32;peninsula
CA184431L0103;1844;31L;103;L;19200;1.122;1966;12;27;32;peninsula
CA182532V0005;1825;32V;5;V;20380;2.925;1966;12;18;32;peninsula
CA181631L0058;1816;31L;58;L;16000;1.120;1966;0;0;32;peninsula
CA182132V0163;1821;32V;163;V;16000;2.849;1966;11;18;32;peninsula
CA183433R0040;1834;33R;40;R;20500;3.586;1966;11;28;32;peninsula
CA182331L0044;1823;31L;44;L;20000;0.3139;1966;11;25;32;peninsula
CA182133R0006;1821;33R;6;R;16000;2.849;1966;11;18;32;peninsula
CA207331L0057;2073;31L;57;L;;2.870;1967;12;0;32;peninsula
CA182133R0135;1821;33R;135;R;16000;2.849;1966;11;18;32;peninsula
CA207333R0086;2073;33R;86;R;;2.870;1967;12;0;32;peninsula
CA182233R0024;1822;33R;24;R;20500;1.810;1966;11;23;32;peninsula
CA180133R0125;1801;33R;125;R;;1.139;1966;0;0;32;peninsula
CA182133R0153;1821;33R;153;R;16000;2.849;1966;11;18;32;peninsula
CA183331L0090;1833;31L;90;L;20380;1.110;1966;12;18;32;peninsula
CA182432V0082;1824;32V;82;V;20500;1.798;1966;11;25;32;peninsula
CA183332V0028;1833;32V;28;V;20380;1.110;1966;12;18;32;peninsula
CA214132V0078;2141;32V;78;V;;1.162;1968;12;23;32;peninsula
CA180033R0037;1800;33R;37;R;;2.925;1966;0;0;32;peninsula
CA181032V0175;1810;32V;175;V;18000;1.071;1966;0;0;32;peninsula
CA182333R0011;1823;33R;11;R;20000;0.3139;1966;11;25;32;peninsula
CA216632V0328;2166;32V;328;V;;1.117;1969;1;12;32;peninsula
CA182632V0125;1826;32V;125;V;20380;1.133;1966;12;18;32;peninsula
CA207332V0139;2073;32V;139;V;;2.870;1967;12;0;32;peninsula
CA184532V0243;1845;32V;243;V;19200;2.909;1966;12;27;32;peninsula
CA180932V0099;1809;32V;99;V;20000;2.926;1966;0;0;32;peninsula
CA182331L0047;1823;31L;47;L;20000;0.3139;1966;11;25;32;peninsula
CA184932V0208;1849;32V;208;V;19200;2.837;1966;12;27;32;peninsula
CA181632V0042;1816;32V;42;V;16000;1.120;1966;0;0;32;peninsula
CA184732V0076;1847;32V;76;V;19200;2.916;1966;12;27;32;peninsula
CA180331L0182;1803;31L;182;L;;1.084;1966;0;0;32;peninsula
CA182531L0049;1825;31L;49;L;20380;2.925;1966;12;18;32;peninsula
CA181032V0156;1810;32V;156;V;18000;1.071;1966;0;0;32;peninsula
CA180133R0139;1801;33R;139;R;;1.139;1966;0;0;32;peninsula
CA184632V0332;1846;32V;332;V;19200;1.111;1966;12;27;32;peninsula
CA207433R0180;2074;33R;180;R;;1.033;1967;12;0;32;peninsula
CA182332V0005;1823;32V;5;V;20000;0.3139;1966;11;25;32;peninsula
CA184633R0289;1846;33R;289;R;19200;1.111;1966;12;27;32;peninsula
CA182233R0023;1822;33R;23;R;20500;1.810;1966;11;23;32;peninsula
CA182931L0008;1829;31L;8;L;20150;2.851;1966;12;18;32;peninsula
CA207533R0289;2075;33R;289;R;;2.799;1967;12;0;32;peninsula
CA213532V0315;2135;32V;315;V;;1.590;1968;12;20;32;peninsula
CA181332V0108;1813;32V;108;V;20000;1.118;1966;0;0;32;peninsula
CA183231L0017;1832;31L;17;L;20360;2.841;1966;12;18;32;peninsula
CA180733R0022;1807;33R;22;R;20000;2.870;1966;0;0;32;peninsula
CA181332V0086;1813;32V;86;V;20000;1.118;1966;0;0;32;peninsula
CA182131L0112;1821;31L;112;L;16000;2.849;1966;11;18;32;peninsula
CA181732V0022;1817;32V;22;V;20700;2.877;1966;0;0;32;peninsula
CA182933R0036;1829;33R;36;R;20150;2.851;1966;12;18;32;peninsula
CA214133R0120;2141;33R;120;R;;1.162;1968;12;23;32;peninsula
CA182233R0048;1822;33R;48;R;20500;1.810;1966;11;23;32;peninsula
CA183332V0024;1833;32V;24;V;20380;1.110;1966;12;18;32;peninsula
CA182131L0052;1821;31L;52;L;16000;2.849;1966;11;18;32;peninsula
CA183532V0023;1835;32V;23;V;20500;3.598;1966;11;28;32;peninsula
CA184531L0273;1845;31L;273;L;19200;2.909;1966;12;27;32;peninsula
CA214231L0141;2142;31L;141;L;;2.967;1968;12;23;32;peninsula
CA184333R0068;1843;33R;68;R;19200;1.108;1966;12;27;32;peninsula
CA184333R0066;1843;33R;66;R;19200;1.108;1966;12;27;32;peninsula
CA183533R0013;1835;33R;13;R;20500;3.598;1966;11;28;32;peninsula
CA196733R0100;1967;33R;100;R;26000;1.079;1967;1;7;32;peninsula
CA214231L0164;2142;31L;164;L;;2.967;1968;12;23;32;peninsula
CA196231L0051;1962;31L;51;L;26000;251.517;1967;1;7;32;peninsula
CA181631L0119;1816;31L;119;L;16000;1.120;1966;0;0;32;peninsula
CA183032V0036;1830;32V;36;V;23300;1.029;1966;0;0;32;peninsula
CA196533R0010;1965;33R;10;R;26000;2.933;1967;1;7;32;peninsula
CA184331L0063;1843;31L;63;L;19200;1.108;1966;12;27;32;peninsula
CA184533R0268;1845;33R;268;R;19200;2.909;1966;12;27;32;peninsula
CA181331L0092;1813;31L;92;L;20000;1.118;1966;0;0;32;peninsula
CA184931L0268;1849;31L;268;L;19200;2.837;1966;12;27;32;peninsula
CA216333R0146;2163;33R;146;R;;2.897;1968;0;0;32;peninsula
CA180031L0018;1800;31L;18;L;;2.925;1966;0;0;32;peninsula
CA182633R0043;1826;33R;43;R;20380;1.133;1966;12;18;32;peninsula
CA207332V0126;2073;32V;126;V;;2.870;1967;12;0;32;peninsula
CA182132V0129;1821;32V;129;V;16000;2.849;1966;11;18;32;peninsula
CA180133R0128;1801;33R;128;R;;1.139;1966;0;0;32;peninsula
CA216332V0165;2163;32V;165;V;;2.897;1968;0;0;32;peninsula
CA180732V0023;1807;32V;23;V;20000;2.870;1966;0;0;32;peninsula
CA181231L0013;1812;31L;13;L;20340;2.867;1966;12;18;32;peninsula
CA184331L0013;1843;31L;13;L;19200;1.108;1966;12;27;32;peninsula
